Timestamp,Milliseconds,Millibars
2020-06-01 18:20:29,1,1014.4033
2020-06-01 18:20:29,100,1014.3957
2020-06-01 18:20:29,200,1014.3958
2020-06-01 18:20:29,300,1014.38904
2020-06-01 18:20:30,400,1014.3972
2020-06-01 18:20:30,500,1014.39905
2020-06-01 18:20:30,601,1014.398
2020-06-01 18:20:30,700,1014.40137
2020-06-01 18:20:30,800,1014.4006
2020-06-01 18:20:30,900,1014.398
2020-06-01 18:20:30,1000,1014.3997
2020-06-01 18:20:30,1100,1014.3996
2020-06-01 18:20:30,1200,1014.4039
2020-06-01 18:20:30,1301,1014.4019
2020-06-01 18:20:31,1400,1014.4028
2020-06-01 18:20:31,1500,1014.4068
2020-06-01 18:20:31,1600,1014.40375
2020-06-01 18:20:31,1700,1014.41113
2020-06-01 18:20:31,1800,1014.4147
2020-06-01 18:20:31,1901,1014.41046
2020-06-01 18:20:31,2000,1014.4127
2020-06-01 18:20:31,2100,1014.4069
2020-06-01 18:20:31,2201,1014.4121
2020-06-01 18:20:31,2301,1014.4043
2020-06-01 18:20:32,2400,1014.3992
2020-06-01 18:20:32,2500,1014.4006
2020-06-01 18:20:32,2601,1014.3932
2020-06-01 18:20:32,2700,1014.39496
2020-06-01 18:20:32,2801,1014.3997
2020-06-01 18:20:32,2900,1014.4042
2020-06-01 18:20:32,3001,1014.40045
2020-06-01 18:20:32,3100,1014.39886
2020-06-01 18:20:32,3201,1014.39813
2020-06-01 18:20:32,3301,1014.4033
2020-06-01 18:20:33,3400,1014.405
2020-06-01 18:20:33,3500,1014.4024
2020-06-01 18:20:33,3601,1014.3983
2020-06-01 18:20:33,3700,1014.3891
2020-06-01 18:20:33,3801,1014.394
2020-06-01 18:20:33,3900,1014.39905
2020-06-01 18:20:33,4000,1014.40125
2020-06-01 18:20:33,4100,1014.4041
2020-06-01 18:20:33,4201,1014.39813
2020-06-01 18:20:33,4301,1014.39624
2020-06-01 18:20:34,4400,1014.3878
2020-06-01 18:20:34,4500,1014.37933
2020-06-01 18:20:34,4601,1014.3869
2020-06-01 18:20:34,4700,1014.4019
2020-06-01 18:20:34,4800,1014.40125
2020-06-01 18:20:34,4900,1014.4021
2020-06-01 18:20:34,5000,1014.4046
2020-06-01 18:20:34,5102,1014.4078
2020-06-01 18:20:34,5201,1014.41113
2020-06-01 18:20:34,5300,1014.4111
2020-06-01 18:20:35,5400,1014.41187
2020-06-01 18:20:35,5501,1014.4095
2020-06-01 18:20:35,5600,1014.4105
2020-06-01 18:20:35,5701,1014.41693
2020-06-01 18:20:35,5801,1014.41284
2020-06-01 18:20:35,5900,1014.41534
2020-06-01 18:20:35,6000,1014.4108
