Timestamp,Milliseconds,Millibars
2020-05-25 17:35:24,0,1024.3375
2020-05-25 17:35:24,100,1024.3341
2020-05-25 17:35:24,201,1024.3328
2020-05-25 17:35:25,300,1024.3373
2020-05-25 17:35:25,400,1024.329
2020-05-25 17:35:25,500,1024.3285
2020-05-25 17:35:25,600,1024.3303
2020-05-25 17:35:25,700,1024.328
2020-05-25 17:35:25,800,1024.3292
2020-05-25 17:35:25,900,1024.3175
2020-05-25 17:35:25,1000,1024.3076
2020-05-25 17:35:25,1101,1024.2977
2020-05-25 17:35:25,1200,1024.291
2020-05-25 17:35:26,1300,1024.2932
2020-05-25 17:35:26,1400,1024.2863
2020-05-25 17:35:26,1500,1024.2843
2020-05-25 17:35:26,1600,1024.2852
2020-05-25 17:35:26,1700,1024.2897
2020-05-25 17:35:26,1800,1024.2875
2020-05-25 17:35:26,1900,1024.2885
2020-05-25 17:35:26,2001,1024.2917
2020-05-25 17:35:26,2100,1024.2854
2020-05-25 17:35:26,2200,1024.2906
2020-05-25 17:35:27,2301,1024.2899
2020-05-25 17:35:27,2400,1024.2833
2020-05-25 17:35:27,2500,1024.286
2020-05-25 17:35:27,2601,1024.287
2020-05-25 17:35:27,2700,1024.2899
2020-05-25 17:35:27,2801,1024.2986
2020-05-25 17:35:27,2900,1024.2919
2020-05-25 17:35:27,3000,1024.2968
2020-05-25 17:35:27,3101,1024.2993
2020-05-25 17:35:27,3200,1024.2976
2020-05-25 17:35:28,3300,1024.2913
2020-05-25 17:35:28,3400,1024.2898
2020-05-25 17:35:28,3500,1024.2906
2020-05-25 17:35:28,3600,1024.2899
2020-05-25 17:35:28,3701,1024.2852
2020-05-25 17:35:28,3800,1024.2804
2020-05-25 17:35:28,3901,1024.2832
2020-05-25 17:35:28,4000,1024.2891
2020-05-25 17:35:28,4100,1024.2943
2020-05-25 17:35:28,4201,1024.2876
2020-05-25 17:35:29,4300,1024.2852
2020-05-25 17:35:29,4401,1024.2786
2020-05-25 17:35:29,4500,1024.2831
2020-05-25 17:35:29,4600,1024.2833
2020-05-25 17:35:29,4700,1024.2892
2020-05-25 17:35:29,4800,1024.2919
2020-05-25 17:35:29,4900,1024.3002
2020-05-25 17:35:29,5000,1024.3042
2020-05-25 17:35:29,5101,1024.3008
2020-05-25 17:35:29,5200,1024.297
2020-05-25 17:35:30,5300,1024.3013
2020-05-25 17:35:30,5401,1024.3021
2020-05-25 17:35:30,5500,1024.3077
2020-05-25 17:35:30,5600,1024.301
2020-05-25 17:35:30,5701,1024.3038
2020-05-25 17:35:30,5800,1024.3015
2020-05-25 17:35:30,5901,1024.2952
2020-05-25 17:35:30,6000,1024.2969
2020-05-25 17:35:30,6100,1024.3046
2020-05-25 17:35:30,6201,1024.3013
2020-05-25 17:35:31,6300,1024.2997
2020-05-25 17:35:31,6401,1024.3026
2020-05-25 17:35:31,6500,1024.3041
2020-05-25 17:35:31,6600,1024.3052
2020-05-25 17:35:31,6700,1024.3043
2020-05-25 17:35:31,6801,1024.3047
2020-05-25 17:35:31,6901,1024.3047
2020-05-25 17:35:31,7000,1024.3007
2020-05-25 17:35:31,7101,1024.3075
2020-05-25 17:35:31,7200,1024.3048
2020-05-25 17:35:32,7300,1024.3115
2020-05-25 17:35:32,7400,1024.3054
2020-05-25 17:35:32,7500,1024.3102
