Timestamp,Milliseconds,Latitude,Longitude,Altitude
2020-05-25 17:35:24,1,37.6081396,-0.9923705,64.80000305175781
2020-05-25 17:35:24,101,37.6081396,-0.9923705,64.80000305175781
2020-05-25 17:35:24,201,37.6081396,-0.9923705,64.80000305175781
2020-05-25 17:35:25,301,37.6081396,-0.9923705,64.80000305175781
2020-05-25 17:35:25,402,37.6081396,-0.9923705,64.80000305175781
2020-05-25 17:35:25,501,37.6081396,-0.9923705,64.80000305175781
2020-05-25 17:35:25,601,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:25,701,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:25,801,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:25,901,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:25,1001,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:25,1101,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:25,1202,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,1301,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,1401,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,1501,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,1601,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,1701,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,1802,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,1901,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,2001,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,2102,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:26,2201,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,2302,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,2401,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,2502,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,2601,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,2701,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,2802,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,2902,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,3002,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,3102,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:27,3202,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,3301,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,3402,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,3501,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,3601,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,3702,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,3801,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,3901,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,4002,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,4101,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:28,4201,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,4302,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,4401,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,4501,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,4601,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,4702,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,4801,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,4902,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,5001,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,5102,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:29,5202,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,5302,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,5401,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,5502,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,5601,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,5701,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,5801,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,5901,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,6001,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,6102,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:30,6202,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:31,6301,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:31,6402,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:31,6501,37.6080394,-0.992421,57.39999771118164
2020-05-25 17:35:31,6601,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:31,6701,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:31,6802,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:31,6901,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:31,7002,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:31,7102,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:31,7202,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,7301,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,7402,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,7501,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,7601,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,7702,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,7801,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,7902,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,8001,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,8101,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:32,8202,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,8301,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,8401,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,8501,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,8601,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,8702,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,8801,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,8901,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,9002,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,9101,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:33,9201,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:34,9301,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:34,9401,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:34,9501,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:34,9601,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:34,9702,37.6080176,-0.9924434,57.19999694824219
2020-05-25 17:35:34,9801,37.6080176,-0.9924434,57.19999694824219
