Timestamp,Milliseconds,Millibars
2020-06-22 12:01:41,0,1020.88184
2020-06-22 12:01:41,101,1020.8856
2020-06-22 12:01:41,200,1020.889
2020-06-22 12:01:41,300,1020.89404
2020-06-22 12:01:41,400,1020.8947
2020-06-22 12:01:41,500,1020.8932
2020-06-22 12:01:41,600,1020.8942
2020-06-22 12:01:41,701,1020.8965
2020-06-22 12:01:41,800,1020.89746
2020-06-22 12:01:41,900,1020.894
2020-06-22 12:01:42,1000,1020.90015
2020-06-22 12:01:42,1100,1020.90436
2020-06-22 12:01:42,1200,1020.9093
2020-06-22 12:01:42,1300,1020.9085
2020-06-22 12:01:42,1401,1020.9036
2020-06-22 12:01:42,1500,1020.9045
2020-06-22 12:01:42,1600,1020.90326
2020-06-22 12:01:42,1700,1020.9035
2020-06-22 12:01:42,1800,1020.90436
2020-06-22 12:01:42,1901,1020.9028
2020-06-22 12:01:43,2000,1020.901
2020-06-22 12:01:43,2100,1020.9043
2020-06-22 12:01:43,2200,1020.9069
2020-06-22 12:01:43,2301,1020.90875
2020-06-22 12:01:43,2400,1020.90875
2020-06-22 12:01:43,2500,1020.90344
2020-06-22 12:01:43,2600,1020.9077
2020-06-22 12:01:43,2701,1020.901
2020-06-22 12:01:43,2800,1020.9067
2020-06-22 12:01:43,2900,1020.90027
2020-06-22 12:01:44,3000,1020.9061
2020-06-22 12:01:44,3101,1020.90686
2020-06-22 12:01:44,3200,1020.9114
2020-06-22 12:01:44,3300,1020.9171
2020-06-22 12:01:44,3401,1020.9071
2020-06-22 12:01:44,3500,1020.90625
2020-06-22 12:01:44,3600,1020.89935
2020-06-22 12:01:44,3700,1020.89935
2020-06-22 12:01:44,3800,1020.89777
2020-06-22 12:01:44,3901,1020.90186
2020-06-22 12:01:45,4000,1020.90265
2020-06-22 12:01:45,4100,1020.9055
2020-06-22 12:01:45,4200,1020.9046
2020-06-22 12:01:45,4301,1020.89874
2020-06-22 12:01:45,4400,1020.89935
2020-06-22 12:01:45,4500,1020.90015
2020-06-22 12:01:45,4600,1020.892
2020-06-22 12:01:45,4700,1020.896
2020-06-22 12:01:45,4801,1020.8985
2020-06-22 12:01:45,4900,1020.8938
2020-06-22 12:01:46,5000,1020.89954
2020-06-22 12:01:46,5101,1020.9022
2020-06-22 12:01:46,5200,1020.90125
2020-06-22 12:01:46,5300,1020.91144
2020-06-22 12:01:46,5400,1020.9173
2020-06-22 12:01:46,5500,1020.91724
2020-06-22 12:01:46,5601,1020.9248
2020-06-22 12:01:46,5700,1020.92505
2020-06-22 12:01:46,5800,1020.9249
2020-06-22 12:01:46,5900,1020.9217
2020-06-22 12:01:47,6001,1020.91815
2020-06-22 12:01:47,6100,1020.91547
2020-06-22 12:01:47,6200,1020.912
2020-06-22 12:01:47,6300,1020.913
2020-06-22 12:01:47,6400,1020.9107
2020-06-22 12:01:47,6501,1020.90796
2020-06-22 12:01:47,6600,1020.913
2020-06-22 12:01:47,6700,1020.9149
2020-06-22 12:01:47,6800,1020.91284
2020-06-22 12:01:47,6900,1020.9123
2020-06-22 12:01:48,7001,1020.90717
2020-06-22 12:01:48,7100,1020.9071
2020-06-22 12:01:48,7200,1020.91394
2020-06-22 12:01:48,7300,1020.9139
2020-06-22 12:01:48,7400,1020.905
2020-06-22 12:01:48,7500,1020.9158
2020-06-22 12:01:48,7600,1020.9194
2020-06-22 12:01:48,7701,1020.9259
2020-06-22 12:01:48,7801,1020.92773
2020-06-22 12:01:48,7901,1020.92755
2020-06-22 12:01:49,8001,1020.9278
2020-06-22 12:01:49,8100,1020.9311
2020-06-22 12:01:49,8201,1020.9253
2020-06-22 12:01:49,8300,1020.9244
2020-06-22 12:01:49,8401,1020.9195
2020-06-22 12:01:49,8500,1020.9261
2020-06-22 12:01:49,8601,1020.92694
2020-06-22 12:01:49,8701,1020.9318
2020-06-22 12:01:49,8801,1020.93115
2020-06-22 12:01:49,8900,1020.9269
2020-06-22 12:01:50,9001,1020.9269
2020-06-22 12:01:50,9100,1020.92456
2020-06-22 12:01:50,9201,1020.91656
2020-06-22 12:01:50,9300,1020.92194
2020-06-22 12:01:50,9401,1020.92114
2020-06-22 12:01:50,9501,1020.9242
2020-06-22 12:01:50,9601,1020.9186
2020-06-22 12:01:50,9701,1020.9117
2020-06-22 12:01:50,9801,1020.90936
2020-06-22 12:01:50,9900,1020.9135
2020-06-22 12:01:51,10001,1020.9118
2020-06-22 12:01:51,10101,1020.9033
2020-06-22 12:01:51,10201,1020.91437
2020-06-22 12:01:51,10300,1020.9085
2020-06-22 12:01:51,10400,1020.9041
2020-06-22 12:01:51,10501,1020.89984
2020-06-22 12:01:51,10601,1020.899
2020-06-22 12:01:51,10700,1020.8923
2020-06-22 12:01:51,10801,1020.88983
2020-06-22 12:01:51,10900,1020.88794
2020-06-22 12:01:52,11001,1020.8795
2020-06-22 12:01:52,11100,1020.88043
2020-06-22 12:01:52,11201,1020.88196
2020-06-22 12:01:52,11300,1020.8812
2020-06-22 12:01:52,11401,1020.8789
2020-06-22 12:01:52,11500,1020.87286
2020-06-22 12:01:52,11601,1020.8712
2020-06-22 12:01:52,11701,1020.86523
2020-06-22 12:01:52,11800,1020.8659
2020-06-22 12:01:52,11901,1020.8559
2020-06-22 12:01:53,12001,1020.8567
2020-06-22 12:01:53,12101,1020.8542
2020-06-22 12:01:53,12200,1020.8475
2020-06-22 12:01:53,12300,1020.8502
2020-06-22 12:01:53,12401,1020.8548
2020-06-22 12:01:53,12501,1020.84644
2020-06-22 12:01:53,12600,1020.85
2020-06-22 12:01:53,12701,1020.84735
2020-06-22 12:01:53,12800,1020.8413
2020-06-22 12:01:53,12901,1020.83124
2020-06-22 12:01:54,13001,1020.834
2020-06-22 12:01:54,13101,1020.8349
2020-06-22 12:01:54,13201,1020.83716
2020-06-22 12:01:54,13300,1020.8363
2020-06-22 12:01:54,13401,1020.8329
