Timestamp,Milliseconds,Millibars
2020-06-01 18:33:16,1,1014.43195
2020-06-01 18:33:16,100,1014.4235
2020-06-01 18:33:16,200,1014.4224
2020-06-01 18:33:16,301,1014.42004
2020-06-01 18:33:16,400,1014.4234
2020-06-01 18:33:16,500,1014.42334
2020-06-01 18:33:16,600,1014.42084
2020-06-01 18:33:16,700,1014.4217
2020-06-01 18:33:16,800,1014.415
2020-06-01 18:33:16,901,1014.4208
2020-06-01 18:33:17,1000,1014.4202
2020-06-01 18:33:17,1100,1014.4183
2020-06-01 18:33:17,1200,1014.4123
2020-06-01 18:33:17,1300,1014.41437
2020-06-01 18:33:17,1400,1014.4132
2020-06-01 18:33:17,1500,1014.41504
2020-06-01 18:33:17,1601,1014.42285
2020-06-01 18:33:17,1700,1014.4295
2020-06-01 18:33:17,1801,1014.4227
2020-06-01 18:33:17,1900,1014.4235
2020-06-01 18:33:18,2000,1014.4261
2020-06-01 18:33:18,2101,1014.42847
2020-06-01 18:33:18,2201,1014.42523
2020-06-01 18:33:18,2300,1014.4236
2020-06-01 18:33:18,2401,1014.4195
2020-06-01 18:33:18,2501,1014.4184
2020-06-01 18:33:18,2601,1014.421
2020-06-01 18:33:18,2700,1014.416
2020-06-01 18:33:18,2800,1014.4125
2020-06-01 18:33:18,2901,1014.4075
2020-06-01 18:33:19,3000,1014.4136
2020-06-01 18:33:19,3100,1014.42035
2020-06-01 18:33:19,3201,1014.41925
2020-06-01 18:33:19,3300,1014.41925
2020-06-01 18:33:19,3401,1014.4159
2020-06-01 18:33:19,3500,1014.417
2020-06-01 18:33:19,3601,1014.41364
2020-06-01 18:33:19,3700,1014.4145
2020-06-01 18:33:19,3800,1014.4171
2020-06-01 18:33:19,3901,1014.41864
2020-06-01 18:33:20,4000,1014.42053
2020-06-01 18:33:20,4100,1014.4177
2020-06-01 18:33:20,4201,1014.4153
2020-06-01 18:33:20,4300,1014.40857
2020-06-01 18:33:20,4400,1014.40875
2020-06-01 18:33:20,4500,1014.40375
2020-06-01 18:33:20,4601,1014.40857
2020-06-01 18:33:20,4700,1014.39764
2020-06-01 18:33:20,4801,1014.4029
2020-06-01 18:33:20,4900,1014.4029
2020-06-01 18:33:21,5000,1014.3969
2020-06-01 18:33:21,5100,1014.39667
2020-06-01 18:33:21,5200,1014.40106
2020-06-01 18:33:21,5301,1014.39667
2020-06-01 18:33:21,5400,1014.38763
2020-06-01 18:33:21,5501,1014.3878
2020-06-01 18:33:21,5600,1014.3859
2020-06-01 18:33:21,5700,1014.38513
2020-06-01 18:33:21,5800,1014.3929
2020-06-01 18:33:21,5900,1014.3901
2020-06-01 18:33:22,6001,1014.3842
2020-06-01 18:33:22,6101,1014.3826
2020-06-01 18:33:22,6200,1014.38354
2020-06-01 18:33:22,6300,1014.393
2020-06-01 18:33:22,6401,1014.38794
2020-06-01 18:33:22,6500,1014.3835
2020-06-01 18:33:22,6600,1014.38007
2020-06-01 18:33:22,6700,1014.3887
2020-06-01 18:33:22,6801,1014.38184
2020-06-01 18:33:22,6900,1014.3777
2020-06-01 18:33:23,7000,1014.3749
2020-06-01 18:33:23,7100,1014.3759
2020-06-01 18:33:23,7200,1014.3802
2020-06-01 18:33:23,7301,1014.3778
2020-06-01 18:33:23,7400,1014.3752
2020-06-01 18:33:23,7500,1014.3742
2020-06-01 18:33:23,7601,1014.3734
2020-06-01 18:33:23,7700,1014.3636
2020-06-01 18:33:23,7800,1014.36584
2020-06-01 18:33:23,7900,1014.3684
2020-06-01 18:33:24,8000,1014.3667
2020-06-01 18:33:24,8100,1014.36926
2020-06-01 18:33:24,8200,1014.36255
2020-06-01 18:33:24,8301,1014.3656
2020-06-01 18:33:24,8400,1014.3639
