Timestamp,Milliseconds,Millibars
2020-06-22 11:12:39,3,1018.9498
2020-06-22 11:12:39,103,1018.9533
2020-06-22 11:12:39,203,1018.94995
2020-06-22 11:12:40,304,1018.9448
2020-06-22 11:12:40,403,1018.9474
2020-06-22 11:12:40,503,1018.9441
2020-06-22 11:12:40,603,1018.939
2020-06-22 11:12:40,704,1018.93335
2020-06-22 11:12:40,803,1018.9374
2020-06-22 11:12:40,903,1018.9381
2020-06-22 11:12:40,1003,1018.93823
2020-06-22 11:12:40,1103,1018.935
2020-06-22 11:12:40,1204,1018.9281
2020-06-22 11:12:41,1303,1018.9265
2020-06-22 11:12:41,1403,1018.9205
2020-06-22 11:12:41,1503,1018.9249
2020-06-22 11:12:41,1604,1018.93414
2020-06-22 11:12:41,1703,1018.93414
2020-06-22 11:12:41,1804,1018.93066
2020-06-22 11:12:41,1903,1018.93677
2020-06-22 11:12:41,2003,1018.92584
2020-06-22 11:12:41,2104,1018.92413
2020-06-22 11:12:41,2203,1018.9265
2020-06-22 11:12:42,2303,1018.9359
2020-06-22 11:12:42,2403,1018.9376
2020-06-22 11:12:42,2504,1018.93005
2020-06-22 11:12:42,2603,1018.9333
2020-06-22 11:12:42,2704,1018.93164
2020-06-22 11:12:42,2803,1018.9276
2020-06-22 11:12:42,2904,1018.9283
2020-06-22 11:12:42,3003,1018.9249
2020-06-22 11:12:42,3104,1018.9303
2020-06-22 11:12:42,3203,1018.9386
2020-06-22 11:12:43,3303,1018.9309
2020-06-22 11:12:43,3403,1018.92914
2020-06-22 11:12:43,3503,1018.9343
2020-06-22 11:12:43,3603,1018.92847
2020-06-22 11:12:43,3704,1018.9258
2020-06-22 11:12:43,3803,1018.92694
2020-06-22 11:12:43,3904,1018.9224
2020-06-22 11:12:43,4003,1018.9208
2020-06-22 11:12:43,4103,1018.9135
2020-06-22 11:12:43,4203,1018.91406
2020-06-22 11:12:44,4303,1018.9117
2020-06-22 11:12:44,4404,1018.9149
2020-06-22 11:12:44,4503,1018.9092
2020-06-22 11:12:44,4603,1018.9142
2020-06-22 11:12:44,4704,1018.9131
2020-06-22 11:12:44,4803,1018.9125
2020-06-22 11:12:44,4904,1018.91766
2020-06-22 11:12:44,5003,1018.91144
2020-06-22 11:12:44,5103,1018.9116
2020-06-22 11:12:44,5203,1018.91833
2020-06-22 11:12:45,5303,1018.9201
2020-06-22 11:12:45,5404,1018.91516
2020-06-22 11:12:45,5504,1018.91754
2020-06-22 11:12:45,5604,1018.91504
